shortest path,distance,type,NDepDep,distance_long,NDepArr,QDepDep,angle,QDepArr,other_moving_ac,taxi_time
489.24616994961286,595.3898882830129,1,0,0.0,3,1,253.1055205861944,2,4,11.866666666666665
1994.435698698766,1692.2717430102505,0,0,1388.721913764923,0,0,644.3417918340135,0,2,12.158333333333331
2538.2084855394023,2789.1535977374883,1,0,974.8760264943768,2,0,729.4663926335668,2,6,12.45
1119.2900744194426,1710.0111796447486,0,0,575.4407558091866,0,0,557.9171731796462,0,2,3.633333333333333
721.1908265678505,914.067255748747,0,0,0.0,0,0,498.78495536064366,0,4,5.566666666666666
1248.26272249668,1599.7196626943903,1,5,746.9421803053973,2,3,699.3265583552889,0,9,9.866666666666667
1165.5475705102426,1843.11007820154,0,0,575.4407558091866,0,0,732.8615440450598,0,6,4.483333333333333
1135.0914086275257,1514.372163822835,1,0,0.0,0,0,588.6724654163329,0,1,12.583333333333334
1036.2092724184497,1493.115598206705,0,0,0.0,0,0,418.0196757156232,0,6,4.883333333333334
1802.855932826904,2020.7583575141653,1,2,974.8760264943768,3,2,372.693491328054,2,5,11.133333333333333
1115.834451631675,1389.6529097128823,0,0,608.7054608738868,0,0,360.97157655861815,0,2,7.633333333333334
1119.2900744194426,1710.0111796447486,0,0,575.4407558091866,0,0,557.9171731796462,0,3,4.816666666666666
1873.964058320165,2204.5808553140155,1,0,1076.5083780047717,0,0,489.085750204545,0,1,10.0
1853.4514826888287,2158.0392764618205,1,0,1076.5083780047717,0,0,506.8116843038503,1,0,18.933333333333334
1777.35510571462,2025.2734241166863,0,0,804.7938166378009,0,0,446.9745889826975,0,3,8.5
2538.8421016855714,2702.781971624196,1,1,1014.0460966443912,3,3,576.6876980782231,1,4,14.983333333333333
1893.409172057291,2276.707622122221,1,1,889.5079656313912,1,1,442.4621087515229,0,2,9.25
2885.206636698994,3443.4913607812537,1,1,1014.0460966443912,2,1,691.8975672840943,1,5,15.733333333333333
1645.186045026362,2094.2777701002165,1,0,0.0,1,0,521.9250175220617,1,2,8.55
1699.7982919307617,2014.4785294102164,1,1,0.0,2,1,523.666538050557,1,3,8.85
409.9585089122,684.9036622107265,0,0,0.0,0,0,262.276653635278,0,1,2.083333333333333
2224.038307910941,2606.3259839045395,1,1,1563.341596141904,1,1,509.1382822128181,1,5,9.95
1199.6034488994912,1497.3758356792002,1,1,1014.0460966443912,2,0,221.1390286229121,0,4,2.583333333333333
1589.0807280827617,1804.7406002704336,1,0,0.0,2,0,373.52511486042295,1,2,9.4
888.6957926568634,1199.924526682171,0,0,608.7054608738868,0,0,352.4640670845106,0,1,3.683333333333333
2433.216113807824,2866.0208726173214,1,1,776.2808037692365,1,0,716.810143222382,1,3,11.816666666666666
1620.8937488027618,1831.4611595683336,1,1,0.0,1,1,359.2761893209256,0,3,8.116666666666667
1227.469597158975,1479.4726084568824,0,0,608.7054608738868,0,0,363.5287616838547,0,3,4.083333333333333
480.4372430936505,636.0242913332112,0,0,0.0,0,0,241.6133634794092,0,2,1.4
1660.752748056455,2130.6663552019686,1,0,785.2620838697217,1,0,618.1814978982097,1,2,7.75
1620.8937488027618,1831.4611595683336,1,0,0.0,3,0,359.2761893209256,1,6,7.95
140.0580623361,278.9713568403,0,0,0.0,0,0,119.18148698346435,0,4,1.2666666666666666
1888.4432282439293,2080.1618340424407,1,1,1014.0460966443912,2,0,365.0340297456843,0,4,6.016666666666667
615.2101087106505,821.8618621932075,0,0,0.0,0,0,343.62801571953173,0,4,2.583333333333333
2302.942851038941,2538.4097944006235,1,1,1014.0460966443912,2,1,607.4530497483003,0,5,9.283333333333331
1169.8033190408748,1455.9118758165826,0,0,608.7054608738868,0,0,361.2980185436147,0,4,12.683333333333334
938.7599822478776,1164.6314789319777,0,0,855.0666227378778,0,0,309.0088898847352,0,1,12.1
754.1517425621453,1115.0092043698437,0,0,0.0,0,0,406.4936652409769,0,3,3.316666666666667
2123.145110445114,2380.09995822331,1,1,0.0,2,2,610.8740984860116,0,4,11.566666666666666
2302.942851038941,2538.4097944006235,1,0,1014.0460966443912,2,0,607.4530497483003,0,2,8.783333333333333
1169.8033190408748,1455.9118758165826,0,0,608.7054608738868,0,0,361.2980185436147,0,3,4.8
2282.062077590814,2919.560095790846,1,1,0.0,3,1,608.1110555863511,3,4,12.383333333333333
761.7113082862243,948.0696337788014,0,0,0.0,0,0,229.1811428309062,0,3,2.5
888.6957926568634,1199.924526682171,0,0,608.7054608738868,0,0,352.4640670845106,0,3,3.083333333333333
1062.3917936492749,1341.501228383083,0,0,608.7054608738868,0,0,361.328596250562,0,6,3.783333333333333
1477.4455825554617,1692.7650548372335,1,0,0.0,2,0,372.79121305203046,2,4,8.633333333333333
1853.4514826888287,2329.1335519067748,1,1,1314.2736708799266,1,2,456.05523491768326,2,5,7.375
1233.6186253090575,1549.2746207462244,0,0,804.7938166378009,0,0,327.0862956038658,0,4,6.116666666666666
2279.731463001046,2452.9618852192457,1,1,1014.0460966443912,2,0,576.0773865883698,0,4,10.8
2885.206636698994,3443.4913607812537,1,3,1014.0460966443912,1,2,691.8975672840943,0,6,14.733333333333333
1970.8237514191649,2755.92405511077,1,1,1314.2736708799266,0,1,553.1117546402768,0,3,14.283333333333331
2615.6814129703207,2774.371949264068,1,1,1314.2736708799266,1,0,677.8965923498106,2,2,13.783333333333331
909.6949323572976,1906.192836204837,0,0,1634.5800885835913,0,0,802.0451248075915,0,4,8.325
754.1517425621453,1038.013723145606,0,0,0.0,0,0,579.2036570944822,0,2,2.8666666666666667
2167.0376140656344,2463.499562002085,1,0,1314.2736708799266,2,0,586.5808051637106,1,3,9.733333333333333
2080.590141663641,2187.573359434041,1,0,1014.0460966443912,3,0,366.3751787949111,2,3,5.916666666666667
1837.716016967186,2122.5316803142264,1,4,776.2808037692365,3,2,442.0225052444192,3,9,11.383333333333333
2263.897307164634,2575.5061204938847,1,2,1314.2736708799266,3,1,541.8115528796588,1,6,11.633333333333333
32.8799937397,398.0742660762058,1,0,0.0,0,0,148.91393651006126,0,0,0.4166666666666667
419.1684179229,633.1246279023001,0,0,0.0,0,0,189.81101361216284,0,0,2.8
522.0470528330621,982.86687266257,0,0,0.0,0,0,340.52293955883164,0,2,2.2333333333333334
2885.206636698994,3443.4913607812537,1,1,1014.0460966443912,1,1,691.8975672840943,2,6,17.55
863.0351146324243,1274.331101716,0,0,0.0,0,0,498.43125892531856,0,3,3.066666666666667
2830.5556440484934,2986.042278002118,1,2,1014.0460966443912,1,0,693.8927181979645,0,3,12.55
1864.958213330809,2078.081195673308,0,0,0.0,0,0,697.506738404023,0,1,5.383333333333334
1787.5165859181716,1976.6230957520768,1,2,1076.5083780047717,1,1,286.5408750312638,0,3,9.483333333333333
1115.834451631675,1389.6529097128823,0,0,608.7054608738868,0,0,360.97157655861815,0,2,3.9166666666666665
265.83982943070004,510.8590489944265,0,0,0.0,0,0,133.68505745943253,0,1,1.933333333333333
1135.0914086275257,1514.372163822835,1,2,0.0,0,2,588.6724654163329,0,3,9.0
1115.834451631675,1389.6529097128823,0,0,608.7054608738868,0,0,360.97157655861815,0,2,4.266666666666667
2192.225287190941,2328.671865260841,1,3,1014.0460966443912,2,2,457.31162655816615,0,5,14.333333333333334
1048.6439362255323,1267.568921648391,1,3,0.0,2,2,458.6693850023961,2,5,7.016666666666667
313.0988158132,561.5857647032265,0,0,0.0,0,0,136.49727257260986,0,1,2.6
1853.4514826888287,2099.782286818635,1,0,1314.2736708799266,1,0,374.4396582838451,2,3,16.416666666666668
2062.631136537845,2414.506936630759,0,0,804.7938166378009,0,0,567.957924997866,0,1,7.05
2380.7579896425214,2622.541272198046,1,1,1014.0460966443912,2,1,453.0733739715309,1,4,13.866666666666667
1896.6144178376007,2148.280571081233,0,0,608.7054608738868,0,0,479.361280975938,0,2,5.633333333333334
2263.897307164634,2575.5061204938847,1,0,1314.2736708799266,2,0,541.8115528796588,1,2,10.3
148.5569980686,276.480550333,1,0,0.0,2,0,145.45596715201762,0,2,0.75
1259.2826178789749,1566.1152326581823,0,0,608.7054608738868,0,0,446.4360105154077,0,3,4.7
1283.574914102575,1524.9040269407826,0,0,608.7054608738868,0,0,441.8456747678383,0,2,6.333333333333333
888.6957926568634,1199.924526682171,0,0,608.7054608738868,0,0,352.4640670845106,0,3,3.2666666666666666
110.56457021293905,376.3015467714652,0,0,0.0,0,0,92.7981288523772,0,2,0.3833333333333333
1330.5656690338883,1525.7285178587083,0,0,608.7054608738868,0,0,482.0196771685581,0,3,4.033333333333333
771.7930235760506,1017.4614667209077,0,0,0.0,0,0,359.7943387228497,0,2,2.783333333333333
721.1908265678505,977.7548239145434,0,0,0.0,0,0,360.1136075053871,0,1,3.3833333333333333
2350.76091767168,2925.890861895974,0,0,1023.122601171145,0,0,573.12338090403,0,3,16.216666666666665
2279.731463001046,2452.9618852192457,1,2,1014.0460966443912,1,0,576.0773865883698,0,4,10.916666666666666
928.7977470268496,1378.7049507732052,0,0,0.0,0,0,418.0502534225705,0,1,4.433333333333334
628.0077051062813,820.7012623039813,0,0,0.0,0,0,462.8262135092874,0,3,1.4833333333333334
143.4481662473,355.71878518557776,0,0,0.0,0,0,65.35767761513773,0,5,4.477777777777778
2158.395226018234,2515.7616623267195,0,0,1014.0460966443912,0,0,557.5250560849757,0,4,7.472222222222223
1676.5869038928663,1929.0306202288384,1,2,0.0,1,1,492.2908748906266,0,3,10.466666666666669
1676.5869038928663,1929.0306202288384,1,1,0.0,1,0,492.2908748906266,0,2,9.5
2119.923918478134,2442.6959582920813,1,1,1314.2736708799266,2,0,558.3014360833549,2,5,10.65
1941.292607360324,2027.186951461224,1,2,1014.0460966443912,2,0,309.32431322007125,0,4,4.8
2350.76091767168,2687.669602382389,0,0,1023.122601171145,0,0,603.4102968232676,0,5,8.316666666666666
1559.6241918426008,1817.1676952147327,0,0,608.7054608738868,0,0,477.2884655983288,0,2,11.283333333333331
1916.627527888604,2503.3314096143936,1,0,974.8760264943768,2,0,640.5173116696169,1,3,12.716666666666669
2591.2848357036023,2823.717934111888,1,1,974.8760264943768,1,1,727.4421846565594,0,3,15.35
1204.5931143845496,1749.2134861711877,0,0,0.0,0,0,567.4322541299725,0,2,3.333333333333333
928.7977470268496,1378.7049507732052,0,0,0.0,0,0,418.0502534225705,0,3,3.216666666666667
1695.4444074353046,1910.571330216365,1,1,974.8760264943768,0,0,369.7792916682056,0,1,7.833333333333333
1387.2043563481748,1648.575241094294,1,0,746.9421803053973,1,0,464.0903044894853,0,2,12.233333333333333
2024.7389669336385,2625.427446421613,1,1,974.8760264943768,1,1,671.7765896336648,1,3,15.916666666666666
531.1394607210391,931.0364712832904,1,0,543.3363431868075,0,1,276.31252967215227,1,0,8.216666666666667
42.06809632679321,186.18259969853904,0,0,0.0,0,0,89.84141693982252,0,3,0.5166666666666667
2101.1901139045226,2642.340270354688,0,0,1553.50574354124,0,0,596.600153187031,0,3,0.7333333333333334
101.2537122451,653.5672805453642,0,0,0.0,0,0,183.3432998362418,0,1,0.95
634.833813686893,955.5860495400456,0,0,0.0,0,0,313.46135888371504,0,1,2.6
1440.1744896383527,1752.1474006953335,1,1,0.0,0,0,775.7205013831772,2,1,8.716666666666667
1916.627527888604,2503.3314096143936,1,0,974.8760264943768,1,0,640.5173116696169,1,2,12.35
1786.8569000446014,2203.3774340907817,0,0,0.0,0,0,657.0036888256802,0,2,6.983333333333333
2408.995671551268,3055.4510695533954,1,0,793.0457372249411,2,0,691.250977908505,0,4,19.866666666666667
1165.5475705102426,1707.3122632128486,0,0,575.4407558091866,0,0,553.8637752986265,0,1,4.083333333333333
928.7977470268496,1378.7049507732052,0,0,0.0,0,0,418.0502534225705,0,1,2.9833333333333334
962.7071595540424,1514.4115751170486,0,0,575.4407558091866,0,0,541.7508501763282,0,2,3.216666666666667
1802.855932826904,2020.7583575141653,1,0,974.8760264943768,2,0,372.693491328054,0,4,13.85
1036.2092724184497,1493.115598206705,0,0,0.0,0,0,418.0196757156232,0,2,3.216666666666667
1521.7484064428927,1787.4455409427542,1,1,974.8760264943768,1,1,324.9800908873522,1,3,18.216666666666665
1282.408252988129,1710.7495253728098,0,0,0.0,0,0,414.7615547066032,0,2,12.1
1283.574914102575,1524.9040269407826,0,0,608.7054608738868,0,0,441.8456747678383,0,1,5.983333333333333
1655.9808281444225,2030.1346126915373,0,0,0.0,0,0,553.5295294143217,0,4,7.466666666666667
1165.5475705102426,1819.292535532296,0,0,575.4407558091866,0,0,742.5786732059357,0,3,5.1
819.3775864043242,1063.3148822075011,0,0,0.0,0,0,320.7514497513053,0,3,2.7333333333333334
615.2101087106505,808.7764910356111,0,0,0.0,0,0,491.7507302280685,0,2,2.15
1645.1860450263616,1881.9850394743328,0,0,0.0,0,0,452.57654902877385,0,3,5.666666666666667
1227.469597158975,1479.4726084568824,0,0,608.7054608738868,0,0,363.5287616838547,0,1,4.033333333333333
689.6921072820695,1154.1952308213035,0,0,0.0,0,0,370.00094333659047,0,9,7.375000000000001
32.7482754588,168.2674888866,0,0,0.0,0,0,166.19524355974,0,4,10.716666666666669
2885.206636698994,3443.4913607812537,1,1,1014.0460966443912,2,0,691.8975672840943,1,3,14.45
1676.5869038928663,1929.0306202288384,1,2,0.0,1,1,492.2908748906266,1,3,8.333333333333334
2256.787485050328,2478.683184168047,1,2,785.2620838697217,1,0,605.2089195212423,0,3,8.016666666666667
1093.8755505365496,1516.676330847005,0,0,0.0,0,0,420.2504188558632,0,3,3.466666666666667
1572.392429811169,1828.822702520936,1,1,1317.2456923341124,3,0,338.15099020320986,1,5,9.7
1062.3917936492749,1341.501228383083,0,0,608.7054608738868,0,0,449.5173298991545,0,1,2.95
1185.6936056357256,1558.4348405085352,1,3,0.0,0,1,588.9917352670075,0,3,8.716666666666667
391.69351940143815,3146.329433339929,1,1,1857.610014066734,1,0,813.6501046825692,0,2,-1.0
721.1908265678505,964.6581197950112,0,0,0.0,0,0,508.2363230820606,0,0,2.85
1853.4514826888287,2152.9639312779377,1,1,1314.2736708799266,0,1,372.18433261267705,0,1,15.483333333333333
2538.8421016855714,2702.781971624196,1,2,1014.0460966443912,2,1,576.6876980782231,3,4,11.7
1650.4215117541662,2029.991402483316,0,0,0.0,0,0,417.60996935447565,0,4,5.95
2065.484886848455,2298.436089868316,1,3,974.8760264943768,0,1,482.4269608080989,2,3,11.65
2009.869295293472,2334.103334616954,0,0,522.0348638206866,0,0,507.7329279574773,0,3,8.083333333333334
1407.3146263014694,1637.4086644647357,1,4,793.0457372249411,1,1,334.32691984280416,0,5,8.483333333333333
1604.2054505311687,1823.730241098836,1,1,1317.2456923341124,1,0,323.1675435793452,0,3,7.133333333333334
1204.5931143845496,1694.6012392667876,0,0,0.0,0,0,569.65732096163,0,0,3.0166666666666666
290.5840359295222,526.4725239095222,0,0,0.0,0,0,249.9517554359469,0,3,0.9333333333333332
490.2678572538778,746.8888171338779,0,0,0.0,0,0,254.2461864966789,0,1,11.916666666666666
771.7930235760506,1007.7798713981076,1,3,0.0,1,1,525.8934444606703,1,4,8.25
1786.8569000446014,2203.3774340907817,0,0,0.0,0,0,657.0036888256802,0,1,14.283333333333331
2697.1254526851026,3328.6137353050244,1,3,974.8760264943768,0,1,726.7033497339064,1,3,16.55
1695.4444074353046,1910.571330216365,1,2,974.8760264943768,1,1,369.7792916682056,1,3,10.466666666666669
962.7071595540424,1514.4115751170486,0,0,575.4407558091866,0,0,541.7508501763282,0,3,4.216666666666667
1099.0745752143396,1519.4576850385608,1,3,565.1118910359618,0,1,675.9871116521857,0,4,10.7
2065.484886848455,2298.436089868316,1,1,974.8760264943768,1,2,482.4269608080989,1,2,11.666666666666666
2176.221460609314,2414.6642945977105,0,0,0.0,0,0,608.8498905090042,0,2,10.433333333333334
2064.0728388990733,2742.676876257341,1,0,0.0,0,0,891.5406820789017,0,1,13.533333333333331
2408.995671551268,3055.4510695533954,1,0,793.0457372249411,1,0,691.250977908505,1,4,13.516666666666667
1204.5931143845496,1694.6012392667876,0,0,0.0,0,0,569.65732096163,0,0,4.416666666666667
1683.1099936591693,1927.971670347236,1,0,1317.2456923341124,0,0,417.8939298945671,1,2,8.2
1099.0745752143396,1375.4125753426645,1,1,565.1118910359618,0,0,428.6379326640839,1,1,7.75
1268.6103708641576,1548.499650582536,1,0,793.0457372249411,0,0,245.13887230636067,0,2,6.133333333333334
1093.8755505365496,1516.676330847005,0,0,0.0,0,0,420.2504188558632,0,1,3.3666666666666667
1407.3146263014694,1637.4086644647357,1,0,793.0457372249411,1,0,334.32691984280416,1,1,8.7
1971.2397747930045,2408.487529495847,1,2,746.9421803053973,1,2,801.8225442543805,1,4,10.516666666666667
1165.5475705102426,1807.5475843317488,0,0,575.4407558091866,0,0,604.6165007659101,0,1,4.166666666666667
1099.0745752143396,1388.497946500261,1,0,709.7835036448448,1,0,280.5152181555472,1,2,12.666666666666666
266.91327323180343,441.7784261297034,0,0,0.0,0,0,376.4911417829901,0,0,0.4166666666666667
328.3755680193128,522.7446776934128,0,0,0.0,0,0,234.2847529204925,0,3,0.3833333333333333
32.8799937397,398.0742660762058,0,0,0.0,0,0,148.91393651006126,0,1,2.1166666666666667
838.0734123571697,1069.4122288441697,0,0,0.0,0,0,592.7152560457087,0,0,0.9666666666666668
1785.097322290547,2064.9215939913865,1,0,793.0457372249411,0,1,575.4307972127804,1,0,12.15
803.9691188165409,1365.5912358299322,0,0,0.0,0,0,384.5725005968927,0,1,3.8333333333333335
1283.574914102575,1917.3945505667111,1,0,0.0,1,0,805.3546440146124,0,1,9.383333333333333
1036.2092724184497,1435.449320088605,0,0,0.0,0,0,419.3405481553058,0,1,6.033333333333333
1802.855932826904,3134.517175173213,1,0,974.8760264943768,0,1,862.5075180110732,5,0,7.566666666666666
1695.4444074353046,1910.571330216365,1,1,974.8760264943768,2,1,369.7792916682056,2,6,9.1
2064.0728388990733,2783.398772310905,1,0,524.1999551091711,1,0,717.0247682550716,1,1,10.833333333333334
1905.1558717533733,2166.6521708837413,1,0,0.0,0,1,674.2949978743295,2,0,20.25
1407.3146263014694,1637.4086644647357,1,1,793.0457372249411,0,1,334.32691984280416,0,2,10.533333333333331
1716.649192760016,2172.64431734818,0,0,1150.1577085007834,0,0,617.8750040262737,0,1,4.083333333333333
1354.24344035388,1549.6540537600906,1,1,891.6137929142803,0,2,360.7368422650002,0,2,10.25
2350.76091767168,2587.904346147965,1,0,974.8760264943768,1,0,611.4934805280351,0,1,19.23333333333333
1155.2163342079543,1569.5051602107098,0,0,0.0,0,0,409.8254495716167,0,1,5.866666666666666
1777.35510571462,2025.2734241166863,1,2,793.0457372249411,2,4,446.9745889826975,0,5,6.525
1786.8569000446014,2203.3774340907817,0,0,0.0,0,0,657.0036888256802,0,3,7.183333333333334
1149.9808674801495,1562.107749330905,0,0,0.0,0,0,498.5673319398467,0,4,3.4
1628.497746754769,2261.9817645827648,1,0,793.0457372249411,1,0,684.1182256413216,0,1,8.866666666666667
1165.5475705102426,1621.315476586998,0,0,806.5635632358426,0,0,434.1881618786133,0,2,3.8333333333333335
982.2404050092496,1426.856632103005,0,0,0.0,0,0,417.6932337306266,0,2,3.75
508.8152639846908,728.3284818020738,0,0,0.0,0,0,309.8264360478624,0,2,3.35
101.2537122451,494.1071009732556,0,0,0.0,0,0,185.4676148091976,0,2,0.8833333333333333
1103.3394021394497,1292.3139113928496,0,0,0.0,0,0,324.8815442124094,0,3,3.316666666666667
1165.5475705102426,1707.3122632128486,0,0,575.4407558091866,0,0,553.8637752986265,0,2,3.7
1259.2826178789746,1535.2483440263827,1,0,524.1999551091711,1,0,552.6896199131038,0,1,10.25
1250.3069235806502,1557.9587523752375,0,0,0.0,0,0,376.6606217491602,0,4,6.616666666666666
2408.995671551268,3055.4510695533954,1,0,793.0457372249411,0,0,691.250977908505,0,0,15.833333333333334
817.8540072120351,3362.448772638458,1,0,1368.4864930341278,1,0,926.0081583616944,0,1,16.233333333333334
923.6875382119634,1235.7254572864829,1,1,0.0,1,1,445.4285764767576,0,3,5.05
1645.1860450263616,1881.9850394743328,0,0,0.0,0,0,452.57654902877385,0,0,5.65
791.688615073335,1153.129542243256,0,0,0.0,0,0,299.06429615872776,0,1,3.716666666666667
328.3755680193128,547.737775164213,0,0,0.0,0,0,185.59919731145703,0,0,1.7833333333333334
223.4661999718,326.1094794428,0,0,0.0,0,0,164.87362390980138,0,1,0.3333333333333333
1119.2900744194426,1645.398727188949,0,0,575.4407558091866,0,0,464.31616242944926,0,0,4.366666666666666
995.2012782431324,1184.4770938455913,0,0,0.0,0,0,368.12500388615774,0,3,3.3666666666666667
2350.76091767168,2587.904346147965,1,0,974.8760264943768,2,0,611.4934805280351,1,2,15.733333333333333
1619.3984789831293,2041.8624012393093,0,0,0.0,0,0,416.8343700842124,0,0,6.216666666666667
1387.2043563481748,1661.6606122518906,1,0,891.6137929142803,1,0,315.9675899809486,0,1,13.133333333333333
74.42402597062541,832.2951322129613,0,0,0.0,0,0,150.15201895789048,0,1,0.95
1442.1724586837342,1783.8936469609537,1,1,793.0457372249411,0,1,312.3085688322256,0,1,5.2
1227.4695971589747,1484.2354885048826,1,0,0.0,0,0,537.7061732892394,0,0,8.45
1093.8755505365496,1516.676330847005,0,0,0.0,0,0,420.2504188558632,0,1,3.9166666666666665
1860.522210945004,2101.9853682725657,1,1,1499.075981603548,1,1,373.60336202861134,1,2,11.166666666666666
1282.408252988129,1710.7495253728098,0,0,0.0,0,0,414.7615547066032,0,2,23.433333333333334
2253.566070862346,2413.313715344545,1,1,1014.0460966443912,2,0,447.621178358287,0,3,11.983333333333333
1259.2826178789749,1566.1152326581823,0,0,608.7054608738868,0,0,446.4360105154077,0,3,4.116666666666666
754.1517425621453,1087.9760173025113,0,0,0.0,0,0,634.0157041447287,0,3,4.1
1628.4977467547692,1874.254121004836,0,0,804.7938166378009,0,0,416.4679032871934,0,3,5.2
707.7424408770243,973.4951834635016,0,0,0.0,0,0,318.1942646260688,0,2,2.966666666666667
71.9216445924,275.45555409080004,0,0,0.0,0,0,210.4604128038058,0,3,0.7166666666666667
1655.9808281444225,1893.6378776833249,0,0,0.0,0,0,676.7532877848566,0,3,5.65
1853.2604312608848,2494.3639626020035,1,1,0.0,2,0,693.9892275367167,0,3,11.9
2402.4954147236213,2593.279547558196,1,1,1014.0460966443912,2,0,462.3476423946321,0,3,7.45
1777.35510571462,2025.2734241166863,0,0,804.7938166378009,0,0,446.9745889826975,0,2,7.466666666666667
2065.484886848455,2352.385818224416,1,0,974.8760264943768,1,2,490.22804683836335,0,1,18.4
1053.6827000514734,1287.138886792308,1,2,1818.839913282192,1,2,952.4910923803092,0,3,9.6
86.0550479364,221.8919553602,0,0,0.0,0,0,92.02220205705686,0,1,0.8
82.8609610195,291.7884792705,0,0,0.0,0,0,180.12426959267486,0,2,0.2
1785.097322290547,2064.9215939913865,1,0,793.0457372249411,1,0,575.4307972127804,0,1,10.1
2101.1901139045226,2710.6235932579475,0,0,974.8760264943768,0,0,572.5812395756112,0,3,11.125
1021.5741818237424,1699.9488706792397,0,0,575.4407558091866,0,0,579.5081525447341,0,0,12.15
754.1517425621454,1038.2530798994112,1,1,0.0,2,1,678.7755880401189,1,3,6.7
1093.8755505365496,1516.676330847005,0,0,0.0,0,0,420.2504188558632,0,0,3.333333333333333
2080.590141663641,2216.6963198276408,1,0,1014.0460966443912,1,0,456.57772474977367,0,1,13.483333333333333
1068.6878774112429,1670.2932038764486,0,0,575.4407558091866,0,0,558.2364430303203,0,0,8.583333333333334
2134.559009072841,2279.257875222441,1,0,1014.0460966443912,1,0,457.1362769419761,0,1,12.783333333333331
2101.1901139045226,2990.3897138186817,0,0,974.8760264943768,0,0,612.7418053011503,0,1,8.141666666666666
1093.8755505365496,1516.676330847005,0,0,0.0,0,0,420.2504188558632,0,1,3.5
1572.392429811169,1960.9614471653288,1,0,524.1999551091711,2,0,668.8742639592965,1,2,8.616666666666667
1560.37792694336,1822.971310677576,0,0,785.2620838697217,0,0,362.9520784877378,0,3,7.316666666666666
2062.631136537845,2414.506936630759,0,0,804.7938166378009,0,0,567.957924997866,0,3,9.233333333333333
2350.76091767168,2587.904346147965,1,2,974.8760264943768,0,2,611.4934805280351,1,2,18.33333333333333
1786.8569000446014,2203.3774340907817,0,0,0.0,0,0,657.0036888256802,0,4,4.733333333333333
1099.0745752143396,1388.497946500261,1,2,709.7835036448448,2,1,280.5152181555472,0,5,9.933333333333334
1216.3843986964323,1456.7889062854913,0,0,0.0,0,0,538.4547209791396,0,1,4.733333333333333
2350.049588628163,2769.874031772144,0,0,1019.764459621634,0,0,585.4488330316306,0,4,6.633333333333334
1645.1860450263616,2234.886722229393,0,0,0.0,0,0,575.7003202159935,0,5,5.683333333333334
55.4364860977,644.7854132554357,1,4,0.0,2,3,271.68789941778834,2,7,4.822222222222223
492.52833000115146,1318.5955323590613,0,0,0.0,0,0,210.9713273774034,0,5,3.9611111111111112
858.5813657209409,1340.404242044332,0,0,0.0,0,0,384.0889542937308,0,3,3.1
2354.344678900768,2776.296264053823,1,2,793.0457372249411,2,2,646.789314246167,3,7,8.391666666666667
2065.484886848455,2298.436089868316,1,0,974.8760264943768,1,0,482.4269608080989,0,1,13.683333333333334
2073.227103424382,2338.084259743016,1,1,974.8760264943768,1,1,610.8831690381818,1,3,15.6
